system:index,HAND,TWI,builtup,dist_water,elevation,flow_accum,impervious,slope,.geo
32,1.9946263,10.00770133017844,0.3877518,728.0109889280518,3.8946264,0.0111219,0.9326963027590713,0.3038248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20295999978751,12.95550490117821]}"
33,1.5509089,10.426649844609123,0.43329895,761.5773105863909,3.3737442,0.020097746,0.9838877891808157,0.31843826,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20388190352895,12.955507719675035]}"
34,0.98279315,10.8193854761396,0.28388172,806.2257748298549,2.8554344,0.031460423,0.5911906654195671,0.30659485,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2048038074881,12.95551053491074]}"
35,0.5287208,11.276744666978374,0.29772064,860.2325267042627,2.4287207,0.056360833,0.8423117365335888,0.2852528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20572571166475,12.955513346885319]}"
36,0.25746602,10.123811685903583,0.32494113,921.9544457292888,2.157466,0.009514589,0.853301611859884,0.2218966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20664761605866,12.95551615559877]}"
37,0.5782697,10.898638721353562,0.16875152,989.9494936611666,2.3028204,0.05379892,0.8133143369343048,0.12861949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20756952066952,12.95551896105109]}"
38,0.27265888,13.498507041639067,0.050803192,1063.014581273465,2.004975,0.6867044,0.15720269248234794,0.21784456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20849142549713,12.955521763242277]}"
39,0.12064169,14.903180522885366,0.04330309,1140.175425099138,1.864957,1.2144673,0.37087040148788936,0.24191986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20941333054122,12.955524562172323]}"
40,0.9080012,11.37699184557145,0.17327076,1220.6555615733703,2.5193775,0.6955741,0.7059475157757484,0.51673573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21033523580152,12.95552735784123]}"
41,1.733131,9.72899100697499,0.30917197,1303.8404810405298,3.020714,0.008334459,0.9503788933768981,0.39155346,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21125714127781,12.955530150248991]}"
42,1.5213515,10.20004469173452,0.31329665,1389.2443989449805,2.6213515,0.024959719,1.0,0.35292837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21217904696982,12.955532939395601]}"
43,0.992595,9.824317852879922,0.06270035,1476.48230602334,2.092595,0.015804606,0.4118052366095788,0.37660417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2131009528773,12.955535725281061]}"
44,0.3963771,11.275855887711337,2.543775E-4,1565.247584249853,1.4963771,0.04737157,0.0,0.1729151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.214022859,12.955538507905365]}"
45,0.48194754,11.495512255766204,0.0,1655.294535724685,1.5819476,0.06325019,0.0,0.15736987,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21494476533766,12.955541287268508]}"
46,0.006943567,14.460386688513356,0.0,1746.4249196572978,1.1069436,12.816057,0.0,0.20262615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21586667189004,12.955544063370487]}"
47,7.4489436,11.466385127083708,0.35082367,509.9019513592784,7.4489436,0.01789254,0.73571873928853,0.10212623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25827460104571,12.955668238684142]}"
48,7.428588,9.58156149034677,0.34941775,412.31056256176606,7.428588,0.009055477,0.8992802889301961,0.40095302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25919651740533,12.955670861507555]}"
49,6.6235356,10.110922700619174,0.28478086,316.22776601683796,6.6235356,0.025669813,0.5993364733019466,0.5826294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26011843396755,12.955673481069638]}"
50,7.496211,8.593317725826502,0.4131042,223.60679774997897,7.496211,0.008334451,0.8662002800782582,1.1814816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26104035073215,12.955676097370393]}"
51,5.7117248,7.708069539355813,0.2723766,141.4213562373095,5.7117248,0.008883004,0.5583880813465366,2.3862386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26196226769885,12.955678710409812]}"
52,1.70068,12.700105274621224,0.48710725,824.6211251235321,3.6006799,0.10243925,0.983318421359547,0.15523387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20295712429277,12.956409087892382]}"
53,1.4850109,11.841050740343276,0.47562358,854.4003745317531,3.3850107,0.048173036,0.8500652944478122,0.143457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2038790313593,12.956411906592525]}"
54,1.2181304,10.138310688567516,0.41141722,894.4271909999159,3.1181302,0.01972956,0.8642013019741409,0.424394,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2048009386436,12.956414722031308]}"
55,0.3014596,10.570650053851576,0.33637506,943.3981132056604,2.2014596,0.036667395,0.8799617119361727,0.421351,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20572284614536,12.956417534208734]}"
56,0.03326339,13.79735946884463,0.32131007,1000.0,1.9332634,0.3864226,0.825434420789061,0.11670715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20664475386438,12.956420343124798]}"
57,0.16130728,13.603852475289592,0.35365283,1063.014581273465,2.0264232,0.44690293,0.776219247186894,0.15382175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20756666180039,12.956423148779493]}"
58,0.013247426,14.246025077293087,0.41297618,1131.370849898476,1.8000001,0.7631374,0.9678274688384432,0.22028902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20848856995312,12.95642595117282]}"
59,0.050545625,13.727753390182022,0.45511624,1204.1594578792296,1.7707427,0.7148497,0.9687565835030635,0.09051373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20941047832234,12.956428750304774]}"
60,0.21481773,13.359066057800177,0.23610984,1280.6248474865697,1.9148178,1.0933319,0.8850185735860711,0.3159963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21033238690778,12.956431546175347]}"
61,0.6331358,9.734871114887328,0.3759588,1360.1470508735445,2.2486355,0.011370856,0.9246589760543058,0.425298,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21125429570921,12.956434338784543]}"
62,0.65597963,9.908969479145776,0.3722177,1442.2205101855957,2.190712,0.010680827,0.9584170133297867,0.3305627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21217620472636,12.956437128132354]}"
63,0.94164026,9.843459594917356,0.16202147,1526.4337522473747,2.1649153,0.008334444,0.7552291614557978,0.2948786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21309811395899,12.956439914218777]}"
64,0.436048,10.253234237896125,0.058674563,1612.4515496597098,1.536048,0.018378416,0.24942279113490468,0.42854318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21402002340683,12.956442697043808]}"
65,0.16906387,11.132980316823073,0.061564416,1700.0,1.269064,0.03766581,0.38552465140755504,0.30620003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21494193306967,12.956445476607445]}"
66,0.0,11.84310884336992,0.03345598,1788.8543819998317,1.1,1.3129014,0.2863067159032716,0.07061124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2158638429472,12.956448252909684]}"
67,0.27521482,16.19445924537305,9.4041927E-4,1878.8294228055936,1.3752148,30.253061,0.1771051374754064,0.633398,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2167857530392,12.956451025950521]}"
68,1.9377329,8.897496800805552,0.0,1969.7715603592208,3.037733,0.008334444,0.09167161741626874,0.73002243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21770766334542,12.956453795729951]}"
69,5.330741,9.828559501589137,0.2899975,824.6211251235321,8.130741,0.016947817,0.9868914271588978,0.5416444,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25550616722757,12.956564548573734]}"
70,7.507786,11.237323831409178,0.36551663,728.0109889280518,8.309416,0.013572619,0.8192409213806975,0.14795071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25642808630313,12.956567181371016]}"
71,8.348603,10.013080795160905,0.38677803,632.4555320336759,8.348603,0.012837544,0.514534230264167,0.36832783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25735000558208,12.956569810906744]}"
72,7.4832006,10.14973564354223,0.50605166,538.5164807134504,7.4832006,0.022306813,0.8589392335272259,0.6063813,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25827192506415,12.956572437180919]}"
73,6.4850454,10.73885740068785,0.37186927,447.21359549995793,6.4850454,0.054627065,0.777981534213502,0.6744067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25919384474909,12.956575060193533]}"
74,5.42933,12.007113559849083,0.26227018,360.5551275463989,5.42933,0.12602623,0.7000606348506999,0.44190705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26011576463665,12.956577679944584]}"
75,5.5426726,12.505110383033728,0.5185238,282.842712474619,5.5426726,0.24175446,0.9436072310001156,0.6719622,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26103768472656,12.956580296434067]}"
76,3.6780674,11.17251035783042,0.31813747,200.0,3.6780674,0.25350007,1.0,2.0180526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2619596050186,12.956582909661982]}"
77,0.0,11.205043339668814,0.079527766,100.0,0.0,0.160689,0.8252621074037095,2.5249498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2628815255125,12.956585519628325]}"
78,2.312448,11.169936766759836,0.4529039,905.5385138137417,4.212448,0.04942709,1.0,0.41624865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20203233840613,12.957310452378248]}"
79,1.9246732,10.836436814021596,0.42239535,921.9544457292888,3.8246732,0.04426635,1.0,0.33823386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20295424858004,12.957313274543294]}"
80,1.3589739,12.818774164362846,0.4007823,948.6832980505138,3.2589738,0.21385248,1.0,0.17239967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20387615897194,12.957316093446753]}"
81,1.6448841,10.710508571515597,0.30109143,984.8857801796104,3.544884,0.08104583,0.6712650698455558,0.2933619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2047980695816,12.95731890908862]}"
82,0.41669005,12.097334705565034,0.23764879,1029.5630140987,2.31669,0.29854554,0.8644850439277805,0.49980155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20571998040873,12.957321721468894]}"
83,0.1591395,11.76802452478309,0.41114426,1081.6653826391969,2.0591395,0.13074338,0.8424469772089769,0.11602215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20664189145313,12.957324530587567]}"
84,0.121770054,13.845861508323997,0.35154513,1140.175425099138,1.9409034,0.32576978,0.6884680689991938,0.16153488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2075638027145,12.95732733644464]}"
85,0.5533099,11.086006291653087,0.31902638,1204.1594578792296,2.3350244,0.15391803,0.9883535773642822,0.20086993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20848571419262,12.957330139040108]}"
86,0.17415583,11.183218203447229,0.3010934,1272.7922061357856,1.8741559,0.117424406,0.5984135600345347,0.17528346,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20940762588722,12.957332938373968]}"
87,0.11266702,13.100517278243034,0.25215912,1345.362404707371,1.812667,0.4980569,0.6092387025438999,0.107447684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21032953779806,12.957335734446215]}"
88,0.079205364,12.818290619663467,0.17514838,1421.2670403551895,1.7792054,0.35733488,0.46442658373708035,0.14078146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21125144992489,12.957338527256846]}"
89,0.16826722,10.345119044049548,0.07111243,1500.0,1.8682673,0.008956481,0.7490548118308971,0.21460305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21217336226744,12.957341316805856]}"
90,1.0751752,9.785762301512309,0.026016828,1581.1388300841895,2.3465772,0.008334414,0.5540564811424444,0.30240738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21309527482545,12.957344103093245]}"
91,1.5068362,9.742692577742469,0.02954348,1664.3316977093239,2.606836,0.010847726,0.25743533196532914,0.37638775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21401718759871,12.957346886119009]}"
92,1.403263,9.560018201712705,0.0017784558,1749.28556845359,2.503263,0.01552247,0.018880900355457867,0.5218613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21493910058693,12.95734966588314]}"
93,0.0,9.733869994181923,0.002064997,1835.7559750685818,1.1,1.1790742,0.0,0.5286513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21586101378989,12.957352442385638]}"
94,0.103691064,17.356293685260088,0.0,1923.5384061671343,1.2036911,30.336746,0.0,0.24155992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2167829272073,12.9573552156265]}"
95,0.7427732,10.217114652337829,0.0,2012.4611797498108,1.8427732,0.013433045,0.0,0.3126205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21770484083895,12.95735798560572]}"
96,0.750282,10.86362686672334,0.0,2102.379604162864,1.8502821,0.030645948,0.0,0.34348902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21862675468455,12.957360752323297]}"
97,1.3211161,10.406018884032067,0.46573025,1140.175425099138,4.121116,0.042217586,0.9397443314515211,0.5331043,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25273771508577,12.957460827906042]}"
98,2.3567915,10.92354054982088,0.4256173,1044.030650891055,5.1567917,0.065846205,0.7634176586522609,0.7265443,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25365963687526,12.957463470678578]}"
99,3.7463977,9.7086190742804,0.3157372,948.6832980505138,6.5463977,0.032929245,0.6875293209512019,0.84834415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25458155886889,12.957466110189333]}"
100,5.090921,9.505502740867353,0.28020796,854.4003745317531,7.890921,0.008705584,0.9243236065385365,0.47163764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2555034810664,12.957468746438309]}"
101,7.393333,10.306193027555164,0.45093542,761.5773105863909,8.203978,0.00853778,0.9666776075050256,0.1866615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25642540346756,12.9574713794255]}"
102,8.6033,10.778598406465274,0.38328376,670.820393249937,8.6033,0.008382033,0.8078811947154296,0.11795625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25734732607206,12.957474009150904]}"
103,8.127593,10.474762592038518,0.43055364,583.0951894845301,8.127593,0.01624357,0.9147606623125365,0.30057538,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25826924887971,12.957476635614514]}"
104,8.22323,8.688401823561408,0.37074402,500.0,8.22323,0.009860725,0.9408370692403659,0.95920295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25919117189024,12.957479258816331]}"
105,7.1370225,9.555111757768984,0.38783407,400.0,7.1370225,0.032564253,0.9907957841991815,1.036499,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26011309510338,12.957481878756349]}"
106,6.8308206,10.90896442968196,0.46352324,300.0,6.8308206,0.0937752,0.9340852086337842,0.7494925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26103501851888,12.957484495434565]}"
107,7.4705606,8.496439177891176,0.37750533,200.0,7.4705606,0.015408131,0.9911529274142554,1.750811,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26195694213651,12.957487108850978]}"
108,3.285659,8.12184619376516,0.149865,100.0,3.285659,0.022308407,0.5152494539550125,3.2624228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26287886595601,12.957489719005583]}"
109,2.9669352,9.839685194106972,0.43304023,1004.987562112089,4.8669353,0.022307958,1.0,0.74112475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20202945914978,12.958214638762335]}"
110,1.9132379,11.467743170506614,0.4454665,1019.8039027185569,3.813238,0.11702504,1.0,0.4609383,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20295137264931,12.958217461130936]}"
111,1.5255406,11.093764350770243,0.4711514,1044.030650891055,3.4255407,0.10797265,1.0,0.32765868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20387328636681,12.958220280237713]}"
112,1.3077693,12.232773497986468,0.42915678,1077.0329614269008,3.2077692,0.28807092,0.9916692328359973,0.3897433,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20479520030209,12.958223096082666]}"
113,0.48982,10.690409526106535,0.42933282,1118.033988749895,2.38982,0.10509826,0.9916692360473337,0.31277537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20571711445487,12.958225908665787]}"
114,0.37489232,12.775219885849474,0.34928477,1166.1903789690602,2.1903465,0.15807606,0.9086501264959954,0.21349116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20663902882488,12.958228717987074]}"
115,0.14477263,12.5144625484253,0.3072923,1220.6555615733703,1.938353,0.099563524,0.8143081945807324,0.18914804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20756094341189,12.958231524046527]}"
116,0.6674678,10.41614071437419,0.24405849,1280.6248474865697,2.3772168,0.008512053,0.5792571520349852,0.16188955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20848285821563,12.958234326844138]}"
117,0.38954315,11.025462186105942,0.19569676,1345.362404707371,2.089543,0.027979394,0.42558670133086857,0.16607673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20940477323587,12.958237126379906]}"
118,0.12159472,13.902139957111675,0.08728939,1414.213562373095,1.8215947,0.37701505,0.30225741857945054,0.10576167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21032668847236,12.958239922653824]}"
119,0.049832482,14.347366335044784,0.0034664462,1486.6068747318507,1.7498325,0.43936637,0.35017154543696416,0.041474473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21124860392482,12.958242715665893]}"
120,0.10637236,11.781213914731712,4.126296E-5,1555.6349186104046,1.8063724,0.017178152,0.09672836094930759,0.06834667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21217051959302,12.958245505416105]}"
121,0.20451927,10.778094870443612,5.5169634E-4,1627.8820596099706,1.8609897,0.018975252,0.3660221805136061,0.27555338,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2130924354767,12.958248291904463]}"
122,0.77798194,10.008736956745722,0.0014901465,1702.9386365926403,2.418756,0.011080324,0.43852000211774456,0.28845787,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2140143515756,12.958251075130955]}"
123,0.30175677,10.086461398473105,0.0,1780.4493814764858,1.4432675,0.008334382,0.0,0.235067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2149362678895,12.958253855095585]}"
124,1.057058,11.418962737580538,0.0,1860.1075237738276,2.157058,1.058867,0.0,0.10633166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21585818441811,12.958256631798342]}"
125,0.26653358,17.010575910734637,0.0,1941.6487838947598,1.3665336,30.440647,0.0,0.2994338,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21678010116119,12.95825940523923]}"
126,1.6973109,9.604451769603443,0.0,2024.8456731316587,2.797311,0.008851956,0.0,0.39512086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2177020181185,12.958262175418241]}"
127,0.59052736,11.896701749421366,0.0,2109.5023109728986,1.6905274,6.974979,0.0,0.5323798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21862393528977,12.958264942335374]}"
128,0.038626608,14.706523485441632,0.0,2193.171219946131,1.1386266,11.715808,0.0,0.22787033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21954585267477,12.958267705990622]}"
129,0.012703948,15.476665760144995,0.0,2102.379604162864,1.1127039,11.943017,0.0,0.12524985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22046777027323,12.958270466383984]}"
130,0.05534946,18.522375646517144,0.0,2012.4611797498108,1.1553495,19.875826,0.0,0.06922848,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22138968808491,12.958273223515457]}"
131,0.026255133,17.66782947412526,0.41154853,1220.6555615733703,2.826255,6.292836,0.5101388188816982,0.08202034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24996924462495,12.958357076674789]}"
132,0.8869774,9.939842598973746,0.39090806,1303.8404810405298,3.6869774,0.008774104,0.980695848431027,0.26084825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25089116912633,12.95835972942396]}"
133,0.6097147,10.471203197305279,0.44138628,1264.9110640673518,3.4097147,0.015494531,1.0,0.24241458,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25181309383261,12.958362378911126]}"
134,1.5703495,9.281493089594868,0.4603068,1170.4699910719626,4.3703494,0.014090686,0.8450938876760974,0.8061303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25273501874352,12.958365025136287]}"
135,3.2824988,8.71126310501143,0.44475076,1077.0329614269008,6.082499,0.008334379,0.9427965972983123,0.8869313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25365694385884,12.958367668099438]}"
136,4.3308353,9.012889938726746,0.36423218,984.8857801796104,7.1308355,0.008517293,0.9369121598286799,0.65879303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25457886917829,12.958370307800575]}"
137,5.3061647,9.453797589030522,0.2646563,894.4271909999159,8.106165,0.008492464,0.9547285238380495,0.44231793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25550079470162,12.958372944239695]}"
138,5.5923653,10.571595797310676,0.35002655,806.2257748298549,8.392365,0.008932008,0.9221557752897633,0.1679415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25642272042857,12.958375577416795]}"
139,6.0035353,10.687038984375686,0.40246627,707.1067811865476,8.680867,0.008501711,0.8713882870142811,0.124808125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25734464635893,12.958378207331872]}"
140,8.126244,10.180829850970623,0.43856382,608.276253029822,8.337773,0.008334378,0.7339244231679501,0.2065239,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2582665724924,12.958380833984924]}"
141,9.371182,9.603003246607022,0.37166956,509.9019513592784,9.371182,0.008334378,0.8736636459335481,0.3648556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25918849882876,12.958383457375945]}"
142,8.16749,9.335072216146505,0.3777483,412.31056256176606,8.16749,0.020342829,0.9916694460160662,0.6765961,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26011042536774,12.958386077504931]}"
143,7.5721407,11.461400651284077,0.38616726,316.22776601683796,7.5721407,0.07727447,0.8440596216573424,0.40721673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26103235210908,12.958388694371882]}"
144,7.7798376,8.652007433169269,0.34347194,223.60679774997897,7.7798376,0.011010737,0.8641988783071268,1.4611874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26195427905256,12.958391307976793]}"
145,3.579512,8.165116861134399,0.20558345,141.4213562373095,3.579512,0.016336346,0.6500110638043443,2.8722844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2628762061979,12.958393918319661]}"
146,5.0747633,9.12593752625915,0.44886896,1004.987562112089,6.9747634,0.012073204,0.9321298966807305,0.78523254,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20110466306807,12.959115999248938]}"
147,3.778491,9.30628381114323,0.4476889,1000.0,5.678491,0.016875325,1.0,0.9777309,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20202657967518,12.959118825083149]}"
148,2.2931893,11.18407487443758,0.4053775,1004.987562112089,4.193189,0.09082495,0.8529897981485335,0.5727764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20294849650057,12.959121647655305]}"
149,2.127415,10.891337968509186,0.4745355,1019.8039027185569,4.027415,0.060053393,1.0,0.27885652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20387041354395,12.959124466965404]}"
150,1.8211656,9.799099779981617,0.38361138,1044.030650891055,3.6496344,0.028786642,0.9919374826825103,0.6005478,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20479233080509,12.959127283013443]}"
151,0.66395825,12.140779802911599,0.47555545,1077.0329614269008,2.4683468,0.14863002,0.9990385922807712,0.4018603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20571424828374,12.959130095799413]}"
152,0.86569595,9.543909232601504,0.47742665,1118.033988749895,2.6658444,0.02101915,0.9926306715964239,0.48258856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20663616597963,12.959132905323317]}"
153,0.65913224,9.981378952329235,0.5102214,1166.1903789690602,2.4588735,0.014282369,0.9989376197366033,0.30640024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20755808389252,12.959135711585148]}"
154,0.3919399,12.2340342626032,0.40212095,1220.6555615733703,2.171556,0.058067854,0.9558340904379125,0.17419629,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20848000202217,12.959138514584904]}"
155,0.27613637,12.434111035895448,0.2595795,1280.6248474865697,1.9761364,0.054137457,0.3969488017643617,0.12475557,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2094019203683,12.959141314322581]}"
156,0.122278616,12.864476018628208,0.14875884,1345.362404707371,1.8222786,0.10073247,0.5596114783442342,0.095980525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21032383893066,12.959144110798174]}"
157,0.0011736868,14.425001247817496,0.019110031,1414.213562373095,1.7011738,0.39098844,0.5203950863448635,0.12053163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21124575770902,12.95914690401168]}"
158,0.23762359,12.711903632617773,0.04343426,1486.6068747318507,1.9376236,0.23319398,0.39063304517599184,0.08073014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21216767670313,12.959149693963099]}"
159,0.116704695,11.80186170057214,0.09336007,1562.0499351813307,1.8167048,0.031720325,0.1280892503688324,0.12969467,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2130895959127,12.959152480652422]}"
160,0.49077284,10.641997985376959,0.11370803,1640.1219466856726,2.1907728,0.014498702,0.6253214654233817,0.1712054,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21401151533752,12.95915526407965]}"
161,1.0507059,9.428004933327385,0.01283057,1720.4650534085254,2.1986327,0.00833435,0.025849557596030862,0.44007555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21493343497733,12.959158044244775]}"
162,0.115365796,10.789019459012799,2.6220764E-4,1802.7756377319947,1.2153658,0.023796102,0.0,0.22446387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21585535483186,12.959160821147798]}"
163,0.3466567,12.325828749587025,0.0,1886.7962264113207,1.4466567,4.8047657,0.0,0.29498586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21677727490086,12.959163594788711]}"
164,6.5599906E-4,17.927012469930993,0.0,1972.3082923316022,1.100656,35.182713,0.0,0.3686179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2176991951841,12.959166365167514]}"
165,0.17256723,15.439983468462927,0.0,2059.1260281974,1.272761,22.972769,0.0,0.25401765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21862111568129,12.959169132284202]}"
166,0.4544915,11.248663821516718,0.0,2147.091055358389,1.5544915,0.038459104,0.0,0.18716684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21954303639222,12.959171896138773]}"
167,0.17896034,11.920017260034617,0.0,2061.5528128088304,1.2789603,0.051386345,0.0,0.19986421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22046495731662,12.959174656731221]}"
168,0.59527737,10.963860851858485,0.0,1969.7715603592208,1.6952773,0.016656807,0.0,0.14999257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22138687845423,12.959177414061546]}"
