lon,lat,slum,road_density,dist_industry
80.20201217902823,12.963639755737978,0,7.0,2498.6894404354975
80.20293411248672,12.963642579327937,0,5.0,2595.9602893247657
80.20385604616322,12.96364539965466,0,6.0,2693.431032672641
80.2047779800575,12.963648216718145,0,7.0,2791.0807282794763
80.20569991416929,12.963651030518388,0,5.0,2888.891229481693
80.20662184849836,12.963653841055388,0,6.0,2986.8467385837057
80.20754378304444,12.96365664832914,0,4.0,3084.9334423612204
80.2084657178073,12.96365945233964,0,6.0,3183.139212759624
80.20938765278665,12.963662253086882,0,3.0,3281.453359688834
80.21030958798227,12.963665050570867,0,4.0,3379.8664257365085
80.2112315233939,12.963667844791589,0,8.0,3478.37001479586
80.2121534590213,12.963670635749043,0,4.0,3576.95664830323
80.21307539486418,12.96367342344323,0,5.0,3587.111346683496
80.21399733092233,12.963676207874142,1,6.0,3491.8234086479006
80.21491926719547,12.963678989041778,1,11.0,3396.80638554245
80.21584120368335,12.963681766946134,0,26.0,3302.083664073475
80.21676314038574,12.963684541587206,0,24.0,3207.6813165006106
80.21768507730236,12.96368731296499,0,0.0,3113.628483282148
